,1,138,11,38,2,33,40,0,0
,1,138,20,38,2,26,40,0,0
,1,138,15,45,2,29,40,0,0
,1,174,2,45,8,39,40,0,0
,1,123,3,71,9,62,38,0,0
,1,34,10,20,6,60,35,0,0
,1,123,20,18,8,49,35,0,0
,1,123,1,45,2,48,32,0,0
,1,123,1,4,1,36,32,0,0
,1,34,16,77,1,49,30,0,0
,1,34,10,13,7,49,30,0,0
,1,123,20,45,2,25,30,0,0
,1,123,1,4,6,21,30,0,0
,1,34,25,45,6,54,28,0,0
,1,34,19,45,7,23,25,0,0
,1,123,27,4,8,75,20,0,0
,1,138,13,38,2,34,20,0,0
,1,33,1,19,6,32,70,0,0
,1,122,1,53,1,56,52,2907,0
,1,33,10,65,2,28,51,0,0
,1,33,10,78,12,47,50,0,0
,1,122,19,18,2,47,50,0,0
,1,33,10,45,9,52,48,0,0
,1,122,1,4,7,46,47,0,0
,1,33,2,79,9,54,45,0,0
,1,33,10,45,2,59,45,0,0
,1,122,1,53,1,34,45,0,0
,1,122,22,38,2,41,44,0,0
,1,122,26,65,1,31,40,0,1380
,1,33,10,26,9,43,40,4508,0
,1,33,25,38,2,57,40,2174,0
,1,33,19,18,1,53,40,0,0
,1,33,19,11,2,25,40,0,0
,1,33,23,4,6,53,40,0,0
,1,33,13,26,5,39,40,0,0
,1,33,1,45,8,33,40,0,0
,1,33,1,45,12,57,40,0,0
,1,33,1,18,4,57,40,0,0
,1,33,10,76,1,63,40,0,0
,1,33,10,77,16,63,40,0,0
,1,33,10,77,9,51,40,0,0
,1,33,10,77,14,37,40,0,0
,1,33,10,66,2,57,40,0,0
,1,33,10,59,9,62,40,0,0
,1,33,10,45,1,52,40,0,0
,1,33,10,11,7,54,40,0,0
,1,33,10,13,2,82,40,0,0
,1,33,10,11,3,49,40,0,0
,1,66,10,77,2,39,40,0,0
,1,122,11,45,2,29,40,0,0
,1,122,26,65,7,45,40,0,0
,1,122,3,65,6,46,40,0,0
,1,122,20,18,1,38,40,0,0
,1,122,3,11,6,36,40,0,0
,1,122,3,11,5,52,40,0,0
,1,122,3,4,2,52,40,0,0
,1,122,4,58,8,44,40,0,0
,1,122,23,47,6,37,40,0,0
,1,122,4,38,2,43,40,0,0
,1,122,19,16,1,31,40,0,0
,1,122,19,4,2,21,40,0,0
,1,122,4,3,2,23,40,0,0
,1,122,13,67,2,41,40,0,0
,1,122,24,38,16,52,40,0,0
,1,122,21,31,1,23,40,0,0
,1,122,2,53,10,68,40,0,0
,1,122,15,45,6,50,40,0,0
,1,122,1,18,11,40,40,0,0
,1,122,27,4,6,64,40,0,0
,1,122,15,4,1,44,40,0,0
,1,152,11,53,1,28,40,0,0
,1,33,10,45,14,58,38,0,0
,1,33,2,45,12,50,37,0,0
,1,122,2,4,9,60,35,0,0
,1,33,19,31,6,23,32,0,0
,1,49,1,18,4,28,30,0,0
,1,122,3,50,14,55,30,0,0
,1,33,10,45,2,77,25,0,0
,1,33,10,18,1,70,20,0,0
,1,122,16,65,2,47,20,0,0
,1,122,24,45,12,64,20,0,0
,1,137,19,4,6,21,20,0,0
,1,122,26,50,2,72,12,0,0
,1,122,3,53,1,66,8,0,0
,1,48,10,66,16,26,98,0,0
,1,65,13,38,15,46,75,0,0
,1,32,1,31,2,23,72,0,0
,1,121,11,66,5,41,70,0,0
,1,48,15,31,16,53,56,0,0
,1,121,19,4,6,24,52,3325,0
,1,32,1,38,2,30,50,0,0
,1,32,1,38,5,28,50,0,0
,1,65,15,11,9,51,50,0,0
,1,48,10,65,9,50,49,0,0
,1,121,3,44,2,50,49,0,0
,1,32,10,59,6,32,46,0,0
,1,32,17,31,3,21,40,0,1762
,1,32,19,65,2,24,40,0,0
,1,32,21,38,2,48,40,0,0
,1,32,1,38,13,25,40,0,0
,1,32,1,38,15,59,40,0,0
,1,32,1,31,16,29,40,0,0
,1,32,10,45,16,34,40,0,0
,1,32,10,45,5,53,40,0,0
,1,32,10,18,1,27,40,0,0
,1,32,10,11,3,47,40,0,0
,1,48,21,77,2,29,40,0,0
,1,48,1,31,13,21,40,0,0
,1,48,10,77,2,35,40,0,0
,1,48,10,45,14,57,40,0,0
,1,48,10,38,3,52,40,0,0
,1,65,2,52,4,39,40,0,0
,1,65,15,11,1,38,40,0,0
,1,83,1,45,6,23,40,0,0
,1,121,11,38,2,27,40,0,0
,1,121,11,38,9,44,40,0,0
,1,121,11,4,6,40,40,0,0
,1,121,22,45,2,58,40,0,0
,1,121,16,38,14,40,40,0,0
,1,121,19,45,6,23,40,0,0
,1,121,19,38,2,18,40,0,0
,1,121,19,38,12,46,40,0,0
,1,121,17,38,2,21,40,0,0
,1,121,21,38,9,25,40,0,0
,1,121,25,53,8,44,40,0,0
,1,136,11,50,16,26,40,0,0
,1,136,26,38,9,56,40,0,0
,1,136,16,38,9,39,40,0,0
,1,136,3,38,12,48,40,0,0
,1,136,2,45,2,39,40,0,0
,1,151,3,45,14,53,40,0,0
,1,151,19,38,5,24,40,0,0
,1,151,19,38,9,23,40,0,0
,1,48,2,11,14,60,38,0,0
,1,121,3,3,1,53,38,0,0
,1,151,2,45,13,45,38,0,0
,1,121,1,38,3,40,37,0,0
,1,32,1,18,4,41,35,0,0
,1,48,19,45,14,27,35,0,0
,1,121,22,38,5,34,35,0,0
,1,121,1,38,9,78,35,0,0
,1,136,20,65,13,44,35,0,0
,1,136,17,45,14,28,35,0,0
,1,151,18,11,6,26,35,0,0
,1,32,10,11,9,48,32,0,0
,1,151,21,65,2,27,32,0,0
,1,32,10,77,2,43,30,0,0
,1,65,19,4,6,22,30,0,0
,1,136,17,65,6,22,22,0,0
,1,31,1,45,1,23,66,0,0
,1,31,21,38,6,32,55,0,0
,1,31,21,11,6,30,55,0,0
,1,31,1,38,2,29,40,3325,0
,1,31,10,77,2,44,40,0,0
,1,31,10,65,4,42,40,0,0
,1,31,10,65,2,35,40,0,0
,1,31,10,11,2,29,40,0,0
,1,31,10,11,9,50,40,0,0
,1,47,21,38,2,29,40,0,0
,1,47,13,38,16,28,40,0,0
,1,47,1,3,6,29,40,0,0
,1,47,10,53,1,32,40,0,0
,1,47,10,38,1,33,40,0,0
,1,120,14,38,2,24,40,0,0
,1,135,5,38,2,48,38,0,0
,1,120,27,38,14,67,34,2062,0
,1,120,11,31,8,28,30,0,0
,1,135,16,65,6,24,30,0,0
,1,120,3,50,2,46,28,0,0
,1,120,19,71,6,21,25,0,0
,1,120,1,45,13,46,25,0,0
,1,135,21,45,6,25,25,0,0
,1,30,1,45,12,27,60,0,0
,1,30,10,11,6,36,50,3137,0
,1,30,1,65,13,24,49,0,0
,1,119,20,45,6,23,48,0,0
,1,119,20,45,14,37,48,0,0
,1,30,10,77,6,31,45,0,1579
,1,30,1,45,5,33,45,0,0
,1,30,1,45,14,40,45,0,0
,1,119,3,53,1,36,45,0,0
,1,30,19,45,3,21,42,0,0
,1,30,10,2,7,27,40,4064,0
,1,30,10,76,3,47,40,3411,0
,1,119,11,38,2,50,40,3137,0
,1,119,21,50,12,27,40,2176,0
,1,30,20,45,2,24,40,0,0
,1,30,20,38,9,25,40,0,0
,1,30,16,31,5,47,40,0,0
,1,30,20,11,12,24,40,0,0
,1,30,19,45,2,25,40,0,0
,1,30,19,45,16,19,40,0,0
,1,30,19,45,12,23,40,0,0
,1,30,19,31,5,58,40,0,0
,1,30,19,31,12,34,40,0,0
,1,30,19,11,2,24,40,0,0
,1,30,19,11,2,33,40,0,0
,1,30,18,45,3,37,40,0,0
,1,30,24,31,5,25,40,0,0
,1,30,5,31,2,37,40,0,0
,1,30,21,11,2,20,40,0,0
,1,30,18,11,12,32,40,0,0
,1,30,13,11,6,23,40,0,0
,1,30,24,4,12,42,40,0,0
,1,30,1,45,1,34,40,0,0
,1,30,1,45,2,23,40,0,0
,1,30,1,45,5,24,40,0,0
,1,30,14,45,15,52,40,0,0
,1,30,1,11,5,28,40,0,0
,1,30,10,77,6,28,40,0,0
,1,30,10,52,2,34,40,0,0
,1,30,10,45,1,47,40,0,0
,1,30,10,45,7,38,40,0,0
,1,30,10,45,12,42,40,0,0
,1,30,10,45,12,22,40,0,0
,1,30,10,38,16,25,40,0,0
,1,30,10,38,15,52,40,0,0
,1,30,10,23,2,42,40,0,0
,1,30,10,13,6,42,40,0,0
,1,30,10,11,2,53,40,0,0
,1,30,10,11,9,40,40,0,0
,1,30,10,11,12,61,40,0,0
,1,119,22,45,15,48,40,0,0
,1,119,19,65,6,30,40,0,0
,1,119,19,50,12,47,40,0,0
,1,119,19,45,2,19,40,0,0
,1,119,19,45,12,29,40,0,0
,1,119,21,50,12,22,40,0,0
,1,119,21,45,12,29,40,0,0
,1,119,25,45,2,39,40,0,0
,1,119,1,38,14,44,40,0,0
,1,119,2,11,2,19,40,0,0
,1,134,20,44,12,33,40,0,0
,1,134,21,45,14,36,40,0,0
,1,119,11,45,2,33,38,0,0
,1,119,22,45,6,33,38,0,0
,1,119,19,45,5,26,38,0,0
,1,119,15,38,2,29,38,0,0
,1,30,19,65,2,24,35,0,0
,1,30,19,45,6,20,33,0,0
,1,119,19,50,9,24,32,0,0
,1,30,19,11,5,21,30,0,0
,1,30,1,24,14,20,30,0,0
,1,119,26,47,14,63,30,0,0
,1,119,24,50,6,25,30,0,0
,1,119,1,50,5,37,30,0,0
,1,134,13,31,9,23,30,0,0
,1,30,10,52,1,26,28,0,0
,1,119,27,45,3,46,27,0,0
,1,30,21,45,14,25,25,0,0
,1,30,10,65,6,25,25,0,0
,1,119,11,45,14,45,25,0,0
,1,119,21,45,14,31,25,0,0
,1,150,2,4,6,41,24,0,0
,1,30,1,45,13,17,20,0,0
,1,30,1,45,14,29,20,0,0
,1,46,16,77,12,33,20,0,0
,1,119,19,4,1,28,16,0,0
,1,30,10,47,12,59,15,2580,0
,1,119,11,65,12,52,15,0,0
,1,30,21,31,13,17,10,0,0
,1,30,10,45,13,50,8,0,0
,1,30,19,53,6,26,3,0,0
,1,118,1,56,10,24,99,0,0
,1,29,25,45,1,37,70,0,0
,1,118,1,50,12,27,65,0,0
,1,29,1,71,2,39,62,0,0
,1,29,1,31,2,25,60,0,0
,1,29,10,13,2,48,60,0,0
,1,118,3,65,6,49,55,0,0
,1,118,3,53,1,51,55,0,0
,1,29,1,53,1,29,50,0,0
,1,29,10,67,4,48,50,0,0
,1,64,19,11,2,31,50,0,0
,1,118,11,18,2,72,50,0,0
,1,118,27,50,2,66,50,0,0
,1,64,10,45,2,57,48,0,0
,1,29,25,18,6,44,45,0,1980
,1,29,1,55,4,31,45,0,0
,1,118,11,53,4,41,45,0,0
,1,118,3,4,2,40,45,0,0
,1,118,1,50,2,24,45,0,0
,1,29,1,18,16,29,42,0,0
,1,29,10,58,7,28,40,0,2002
,1,118,2,53,6,30,40,6849,0
,1,29,10,38,2,73,40,3471,0
,1,118,27,4,2,47,40,2174,0
,1,29,13,45,14,21,40,0,0
,1,29,1,65,7,30,40,0,0
,1,29,1,53,10,36,40,0,0
,1,29,1,53,10,55,40,0,0
,1,29,10,71,1,34,40,0,0
,1,29,10,53,4,41,40,0,0
,1,29,10,24,1,33,40,0,0
,1,29,10,11,8,30,40,0,0
,1,29,10,11,8,34,40,0,0
,1,29,10,13,2,45,40,0,0
,1,29,10,6,1,40,40,0,0
,1,64,10,59,1,33,40,0,0
,1,118,3,18,7,48,40,0,0
,1,118,3,4,2,50,40,0,0
,1,118,2,65,2,55,40,0,0
,1,118,27,16,6,60,40,0,0
,1,118,1,18,6,30,40,0,0
,1,118,2,18,2,42,40,0,0
,1,118,2,1,2,52,40,0,0
,1,167,1,18,2,28,40,0,0
,1,64,19,52,1,26,38,0,0
,1,29,2,11,13,33,35,0,0
,1,149,1,18,8,32,35,0,0
,1,118,19,65,1,23,30,0,0
,1,29,19,45,3,17,20,0,0
,1,29,19,29,6,19,20,0,0
,1,29,1,53,1,22,20,0,0
,1,29,2,55,2,59,20,0,0
,1,118,20,18,2,34,20,0,0
,1,118,19,53,1,42,12,0,0
,1,29,19,4,6,20,9,0,0
,1,118,26,45,2,68,7,0,0
,1,28,1,53,11,43,66,0,0
,1,28,1,20,2,33,55,0,0
,1,28,1,53,1,34,50,2463,0
,1,28,10,18,4,34,50,0,0
,1,117,3,52,1,49,50,0,0
,1,28,2,55,1,45,45,0,0
,1,117,3,45,6,58,42,0,0
,1,28,19,53,7,28,40,0,0
,1,28,10,53,10,42,40,0,0
,1,117,1,50,1,24,40,0,0
,1,117,2,50,2,55,40,0,0
,1,117,1,4,4,30,40,0,0
,1,148,1,71,1,27,40,0,0
,1,28,10,24,2,64,25,0,0
,1,117,15,45,2,29,20,0,0
,1,27,10,39,6,50,70,0,0
,1,116,5,4,13,57,70,0,0
,1,27,10,67,8,30,60,3137,0
,1,116,11,18,1,36,60,0,0
,1,116,3,58,1,33,60,0,0
,1,116,22,53,1,45,56,0,0
,1,27,3,18,7,51,55,0,0
,1,27,10,45,2,30,55,0,0
,1,27,1,53,10,28,50,594,0
,1,27,15,52,6,32,50,0,0
,1,27,1,31,2,30,50,0,0
,1,27,10,65,6,26,50,0,0
,1,27,10,20,1,43,50,0,0
,1,27,10,18,6,32,50,0,0
,1,116,2,66,1,55,50,0,0
,1,116,1,56,4,27,50,0,0
,1,116,3,77,2,34,48,1151,0
,1,27,3,58,6,37,48,0,0
,1,27,10,24,16,62,48,0,0
,1,27,25,11,3,27,45,0,0
,1,27,1,11,6,35,45,0,0
,1,27,10,18,4,29,45,0,0
,1,116,1,18,1,30,45,0,0
,1,116,2,4,6,56,45,0,0
,1,116,2,50,1,48,44,0,0
,1,91,3,38,3,46,43,0,0
,1,27,3,17,1,43,42,0,0
,1,116,21,18,2,22,42,0,0
,1,27,19,65,1,39,40,0,1092
,1,27,10,53,1,29,40,5013,0
,1,116,3,53,1,33,40,914,0
,1,27,19,59,6,20,40,0,0
,1,27,1,4,6,31,40,0,0
,1,27,10,77,6,35,40,0,0
,1,27,10,53,1,41,40,0,0
,1,27,10,31,1,41,40,0,0
,1,27,10,18,2,29,40,0,0
,1,27,10,11,6,48,40,0,0
,1,27,10,11,2,34,40,0,0
,1,27,10,11,2,32,40,0,0
,1,27,10,11,2,30,40,0,0
,1,27,10,4,6,42,40,0,0
,1,63,19,31,6,20,40,0,0
,1,63,19,18,1,30,40,0,0
,1,82,19,38,2,29,40,0,0
,1,82,10,66,2,29,40,0,0
,1,116,26,63,2,59,40,0,0
,1,116,22,53,6,38,40,0,0
,1,116,20,53,8,34,40,0,0
,1,116,3,18,6,54,40,0,0
,1,116,3,18,6,47,40,0,0
,1,116,20,4,6,34,40,0,0
,1,116,20,4,2,20,40,0,0
,1,116,3,4,1,43,40,0,0
,1,116,3,4,1,45,40,0,0
,1,116,17,62,8,36,40,0,0
,1,116,2,65,2,52,40,0,0
,1,116,1,52,4,33,40,0,0
,1,116,1,52,1,31,40,0,0
,1,116,1,53,1,45,40,0,0
,1,116,1,1,7,27,40,0,0
,1,116,1,4,3,24,40,0,0
,1,116,2,4,6,44,40,0,0
,1,116,2,4,2,31,40,0,0
,1,147,1,52,1,30,40,0,0
,1,27,10,54,2,47,38,0,0
,1,147,20,67,2,35,38,0,0
,1,116,11,71,8,30,35,0,0
,1,27,10,11,2,34,30,0,0
,1,116,11,65,6,22,30,0,0
,1,116,3,71,2,22,30,0,0
,1,133,2,53,2,29,30,0,0
,1,27,1,11,9,23,25,0,0
,1,116,19,45,6,21,25,0,0
,1,116,2,65,7,46,25,0,0
,1,116,1,45,6,21,25,0,0
,1,116,2,45,1,47,25,0,0
,1,116,27,45,9,66,20,0,0
,1,116,27,4,2,62,20,0,0
,1,116,22,4,6,47,16,0,0
,1,116,1,53,1,22,15,0,0
,1,116,2,53,4,71,15,0,0
,1,116,19,6,6,20,12,0,0
,1,116,2,4,7,69,6,2964,0
,1,26,10,20,9,46,75,0,0
,1,26,10,19,2,44,60,5013,0
,1,26,2,45,2,40,60,0,0
,1,26,10,67,2,49,60,0,0
,1,26,10,20,2,59,60,0,0
,1,26,10,11,6,32,55,0,0
,1,26,10,11,8,49,45,0,0
,1,26,10,45,12,49,40,0,2603
,1,26,10,11,2,65,40,2290,0
,1,26,19,47,2,22,40,0,0
,1,26,1,13,13,58,40,0,0
,1,26,10,31,8,51,40,0,0
,1,26,10,18,1,53,40,0,0
,1,26,10,11,2,54,40,0,0
,1,115,11,65,2,58,40,0,0
,1,115,11,38,2,43,40,0,0
,1,166,13,65,6,32,40,0,0
,1,26,19,4,6,22,25,0,0
,1,115,1,4,6,23,24,0,0
,1,26,19,65,6,24,10,0,0
,1,26,10,52,4,65,4,0,1648
,1,132,21,31,2,19,60,0,0
,1,25,1,45,12,19,50,0,0
,1,25,1,4,2,59,50,0,0
,1,25,10,65,2,27,50,0,0
,1,25,20,24,12,27,48,0,0
,1,45,21,11,16,26,48,0,0
,1,132,11,11,13,28,48,0,0
,1,25,21,65,9,25,45,0,0
,1,114,29,24,9,58,45,0,0
,1,25,1,11,14,32,40,3674,0
,1,25,20,38,5,22,40,0,0
,1,25,20,31,9,26,40,0,0
,1,25,19,3,6,21,40,0,0
,1,25,21,77,3,20,40,0,0
,1,25,21,31,12,20,40,0,0
,1,25,21,31,12,27,40,0,0
,1,25,1,45,2,23,40,0,0
,1,25,15,45,14,35,40,0,0
,1,25,15,38,3,41,40,0,0
,1,25,15,38,9,61,40,0,0
,1,25,2,38,9,54,40,0,0
,1,25,15,31,2,34,40,0,0
,1,25,1,11,2,21,40,0,0
,1,25,1,11,2,29,40,0,0
,1,25,1,11,14,22,40,0,0
,1,25,10,59,5,27,40,0,0
,1,25,10,45,2,37,40,0,0
,1,25,10,45,2,23,40,0,0
,1,25,10,38,13,25,40,0,0
,1,25,10,38,5,46,40,0,0
,1,25,10,31,12,41,40,0,0
,1,25,10,11,8,24,40,0,0
,1,25,10,11,6,53,40,0,0
,1,25,10,11,16,34,40,0,0
,1,25,10,11,3,38,40,0,0
,1,114,20,38,2,28,40,0,0
,1,114,22,24,13,29,40,0,0
,1,114,19,53,1,25,40,0,0
,1,114,19,50,2,30,40,0,0
,1,114,23,38,14,46,40,0,0
,1,114,17,3,6,23,40,0,0
,1,114,29,50,15,66,40,0,0
,1,114,21,45,14,34,40,0,0
,1,114,1,50,14,25,40,0,0
,1,114,1,50,14,25,40,0,0
,1,114,1,50,14,25,40,0,0
,1,114,15,50,14,33,40,0,0
,1,114,2,50,2,41,40,0,0
,1,132,20,50,2,23,40,0,0
,1,25,10,38,2,46,35,3411,0
,1,25,21,45,9,27,35,0,0
,1,25,10,11,5,36,35,0,0
,1,25,25,24,12,37,32,0,0
,1,25,20,31,12,20,30,0,0
,1,114,25,50,6,29,30,0,0
,1,25,21,31,2,27,28,0,0
,1,25,20,77,9,19,25,0,0
,1,114,3,50,3,41,25,0,0
,1,114,16,50,9,46,24,0,1594
,1,25,21,65,13,30,18,0,0
,1,62,16,38,5,53,75,0,0
,1,62,20,10,13,24,65,0,0
,1,146,3,53,1,56,50,0,0
,1,165,1,31,1,35,50,0,0
,1,146,29,45,6,38,45,0,0
,1,62,10,53,11,30,40,0,1740
,1,62,10,11,2,44,40,0,1485
,1,62,19,77,2,23,40,0,0
,1,62,19,11,3,29,40,0,0
,1,62,18,48,6,45,40,0,0
,1,62,21,3,6,28,40,0,0
,1,62,1,45,2,43,40,0,0
,1,62,1,45,2,51,40,0,0
,1,62,10,45,2,42,40,0,0
,1,62,10,38,2,36,40,0,0
,1,146,20,38,5,40,40,0,0
,1,146,19,4,6,20,40,0,0
,1,146,18,45,1,52,40,0,0
,1,146,5,44,12,58,40,0,0
,1,146,29,38,2,63,40,0,0
,1,62,21,48,6,22,39,0,0
,1,62,10,45,2,33,36,0,0
,1,62,25,31,9,33,35,0,0
,1,62,10,78,6,32,35,0,0
,1,146,11,4,7,28,35,0,0
,1,146,19,3,7,22,35,0,0
,1,62,5,45,2,51,32,0,0
,1,146,20,45,2,48,32,0,0
,1,62,20,65,2,19,30,0,0
,1,146,16,45,12,54,30,0,0
,1,146,21,45,6,24,30,0,0
,1,146,13,59,6,34,25,0,0
,1,146,11,45,5,38,24,0,0
,1,146,22,45,6,42,21,0,0
,1,62,19,4,6,23,20,0,0
,1,62,2,77,2,44,20,0,0
,1,62,19,45,3,17,16,0,0
,1,146,11,50,12,53,10,0,0
,1,113,21,38,6,32,40,0,2205
,1,24,1,18,6,31,45,0,0
,1,24,3,4,2,47,40,0,0
,1,24,19,59,6,28,40,0,0
,1,112,1,65,3,19,40,0,0
,1,112,2,39,6,41,40,0,0
,1,145,16,48,2,58,40,0,0
,1,24,22,31,14,31,35,0,0
,1,112,3,3,1,36,35,0,0
,1,24,21,31,12,18,30,0,0
,1,24,15,13,3,30,30,0,0
,1,112,22,66,2,26,20,0,0
,1,81,10,56,10,33,50,0,0
,1,81,21,11,2,26,40,0,0
,1,81,1,53,1,28,40,0,0
,1,81,1,11,2,37,40,0,0
,1,81,10,65,2,32,40,0,0
,1,81,10,11,6,37,40,0,0
,1,111,11,38,9,49,40,0,0
,1,164,21,4,1,26,40,0,0
,1,164,21,4,1,27,40,0,0
,1,81,10,74,8,36,37,0,0
,1,23,1,24,15,19,36,0,0
,1,90,25,11,2,33,35,0,0
,1,164,11,38,3,60,30,0,0
,1,22,1,71,1,30,60,0,0
,1,22,10,13,2,28,50,0,0
,1,110,1,50,6,26,50,0,0
